,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
1123,1123,10467.62985731925,523.3814928659625,0.5,H,T,Lose,576,548
1124,1124,9944.248364453288,497.2124182226644,0.5,H,H,Win,577,548
1125,1125,10441.460782675953,522.0730391337977,0.5,H,H,Win,578,548
1126,1126,10963.533821809751,548.1766910904876,0.5,H,T,Lose,578,549
1127,1127,10415.357130719263,520.7678565359632,0.5,H,T,Lose,578,550
1128,1128,9894.5892741833,494.729463709165,0.5,H,H,Win,579,550
1129,1129,10389.318737892465,519.4659368946233,0.5,H,T,Lose,579,551
1130,1130,9869.852800997842,493.4926400498921,0.5,H,T,Lose,579,552
1131,1131,9376.36016094795,468.81800804739754,0.5,H,H,Win,580,552
1132,1132,9845.178168995348,492.25890844976743,0.5,H,T,Lose,580,553
1133,1133,9352.919260545581,467.6459630272791,0.5,H,H,Win,581,553
1134,1134,9820.56522357286,491.028261178643,0.5,H,T,Lose,581,554
1135,1135,9329.536962394217,466.4768481197109,0.5,H,H,Win,582,554
1136,1136,9796.013810513929,489.80069052569644,0.5,H,H,Win,583,554
1137,1137,10285.814501039626,514.2907250519813,0.5,H,T,Lose,583,555
1138,1138,9771.523775987644,488.5761887993822,0.5,H,H,Win,584,555
1139,1139,10260.099964787027,513.0049982393514,0.5,H,H,Win,585,555
1140,1140,10773.104963026379,538.6552481513189,0.5,H,H,Win,586,555
1141,1141,11311.760211177698,565.5880105588849,0.5,H,H,Win,587,555
1142,1142,11877.348221736582,593.8674110868291,0.5,H,H,Win,588,555
1143,1143,12471.21563282341,623.5607816411706,0.5,H,H,Win,589,555
1144,1144,13094.77641446458,654.7388207232291,0.5,H,H,Win,590,555
1145,1145,13749.51523518781,687.4757617593905,0.5,H,H,Win,591,555
1146,1146,14436.9909969472,721.84954984736,0.5,H,H,Win,592,555
1147,1147,15158.84054679456,757.942027339728,0.5,H,H,Win,593,555
1148,1148,15916.782574134288,795.8391287067144,0.5,H,T,Lose,593,556
1149,1149,15120.943445427572,756.0471722713787,0.5,H,H,Win,594,556
1150,1150,15876.990617698952,793.8495308849476,0.5,H,H,Win,595,556
1151,1151,16670.8401485839,833.542007429195,0.5,H,T,Lose,595,557
1152,1152,15837.298141154704,791.8649070577353,0.5,H,T,Lose,595,558
1153,1153,15045.433234096969,752.2716617048485,0.5,H,H,Win,596,558
1154,1154,15797.704895801817,789.8852447900908,0.5,H,H,Win,597,558
1155,1155,16587.590140591907,829.3795070295954,0.5,H,T,Lose,597,559
1156,1156,15758.210633562312,787.9105316781156,0.5,H,H,Win,598,559
1157,1157,16546.121165240427,827.3060582620215,0.5,H,H,Win,599,559
1158,1158,17373.427223502447,868.6713611751225,0.5,H,H,Win,600,559
1159,1159,18242.09858467757,912.1049292338785,0.5,H,T,Lose,600,560
1160,1160,17329.99365544369,866.4996827721845,0.5,H,T,Lose,600,561
1161,1161,16463.493972671506,823.1746986335753,0.5,H,H,Win,601,561
1162,1162,17286.66867130508,864.333433565254,0.5,H,H,Win,602,561
1163,1163,18151.002104870335,907.5501052435168,0.5,H,H,Win,603,561
1164,1164,19058.552210113852,952.9276105056927,0.5,H,H,Win,604,561
1165,1165,20011.479820619545,1000.5739910309773,0.5,H,T,Lose,604,562
1166,1166,19010.905829588566,950.5452914794283,0.5,H,H,Win,605,562
1167,1167,19961.451121067996,998.0725560533998,0.5,H,T,Lose,605,563
1168,1168,18963.378565014595,948.1689282507298,0.5,H,T,Lose,605,564
1169,1169,18015.209636763866,900.7604818381933,0.5,H,T,Lose,605,565
1170,1170,17114.44915492567,855.7224577462836,0.5,H,H,Win,606,565
1171,1171,17970.171612671955,898.5085806335978,0.5,H,H,Win,607,565
1172,1172,18868.680193305554,943.4340096652777,0.5,H,H,Win,608,565
1173,1173,19812.11420297083,990.6057101485417,0.5,H,H,Win,609,565
1174,1174,20802.719913119374,1040.1359956559688,0.5,H,T,Lose,609,566
1175,1175,19762.583917463406,988.1291958731704,0.5,H,H,Win,610,566
1176,1176,20750.713113336576,1037.535655666829,0.5,H,T,Lose,610,567
1177,1177,19713.177457669746,985.6588728834873,0.5,H,H,Win,611,567
1178,1178,20698.836330553233,1034.9418165276618,0.5,H,T,Lose,611,568
1179,1179,19663.89451402557,983.1947257012786,0.5,H,H,Win,612,568
1180,1180,20647.08923972685,1032.3544619863426,0.5,H,H,Win,613,568
1181,1181,21679.443701713193,1083.9721850856597,0.5,H,T,Lose,613,569
1182,1182,20595.471516627535,1029.7735758313768,0.5,H,T,Lose,613,570
1183,1183,19565.69794079616,978.284897039808,0.5,H,T,Lose,613,571
1184,1184,18587.41304375635,929.3706521878175,0.5,H,T,Lose,613,572
1185,1185,17658.04239156853,882.9021195784267,0.5,H,T,Lose,613,573
1186,1186,16775.140271990105,838.7570135995053,0.5,H,T,Lose,613,574
1187,1187,15936.3832583906,796.8191629195301,0.5,H,H,Win,614,574
1188,1188,16733.202421310132,836.6601210655067,0.5,H,H,Win,615,574
1189,1189,17569.86254237564,878.493127118782,0.5,H,T,Lose,615,575
1190,1190,16691.369415256857,834.5684707628429,0.5,H,T,Lose,615,576
1191,1191,15856.800944494014,792.8400472247008,0.5,H,H,Win,616,576
1192,1192,16649.640991718716,832.4820495859358,0.5,H,H,Win,617,576
1193,1193,17482.12304130465,874.1061520652325,0.5,H,T,Lose,617,577
1194,1194,16608.016889239418,830.4008444619709,0.5,H,T,Lose,617,578
1195,1195,15777.616044777447,788.8808022388724,0.5,H,T,Lose,617,579
1196,1196,14988.735242538574,749.4367621269288,0.5,H,H,Win,618,579
1197,1197,15738.172004665503,786.9086002332751,0.5,H,H,Win,619,579
1198,1198,16525.08060489878,826.254030244939,0.5,H,H,Win,620,579
1199,1199,17351.334635143718,867.566731757186,0.5,H,H,Win,621,579
1200,1200,18218.901366900904,910.9450683450452,0.5,H,H,Win,622,579
1201,1201,19129.84643524595,956.4923217622975,0.5,H,T,Lose,622,580
1202,1202,18173.354113483652,908.6677056741827,0.5,H,H,Win,623,580
1203,1203,19082.021819157835,954.1010909578918,0.5,H,H,Win,624,580
1204,1204,20036.122910115726,1001.8061455057864,0.5,H,H,Win,625,580
1205,1205,21037.929055621513,1051.8964527810756,0.5,H,T,Lose,625,581
1206,1206,19986.032602840438,999.301630142022,0.5,H,T,Lose,625,582
1207,1207,18986.730972698417,949.3365486349209,0.5,H,T,Lose,625,583
1208,1208,18037.394424063496,901.8697212031748,0.5,H,H,Win,626,583
1209,1209,18939.264145266672,946.9632072633336,0.5,H,T,Lose,626,584
1210,1210,17992.30093800334,899.615046900167,0.5,H,T,Lose,626,585
1211,1211,17092.685891103174,854.6342945551587,0.5,H,T,Lose,626,586
1212,1212,16238.051596548015,811.9025798274008,0.5,H,H,Win,627,586
1213,1213,17049.954176375417,852.4977088187709,0.5,H,T,Lose,627,587
1214,1214,16197.456467556645,809.8728233778323,0.5,H,H,Win,628,587
1215,1215,17007.32929093448,850.3664645467239,0.5,H,H,Win,629,587
1216,1216,17857.695755481203,892.8847877740602,0.5,H,H,Win,630,587
1217,1217,18750.580543255262,937.5290271627632,0.5,H,H,Win,631,587
1218,1218,19688.109570418026,984.4054785209014,0.5,H,T,Lose,631,588
1219,1219,18703.704091897125,935.1852045948563,0.5,H,T,Lose,631,589
1220,1220,17768.51888730227,888.4259443651135,0.5,H,H,Win,632,589
1221,1221,18656.944831667384,932.8472415833693,0.5,H,T,Lose,632,590
1222,1222,17724.097590084017,886.2048795042009,0.5,H,H,Win,633,590
1223,1223,18610.302469588216,930.5151234794108,0.5,H,H,Win,634,590
1224,1224,19540.817593067626,977.0408796533814,0.5,H,T,Lose,634,591
1225,1225,18563.776713414245,928.1888356707123,0.5,H,H,Win,635,591
1226,1226,19491.96554908496,974.598277454248,0.5,H,T,Lose,635,592
1227,1227,18517.367271630712,925.8683635815356,0.5,H,T,Lose,635,593
1228,1228,17591.498908049176,879.5749454024589,0.5,H,T,Lose,635,594
1229,1229,16711.923962646717,835.5961981323359,0.5,H,T,Lose,635,595
1230,1230,15876.32776451438,793.816388225719,0.5,H,T,Lose,635,596
1231,1231,15082.511376288661,754.1255688144331,0.5,H,H,Win,636,596
1232,1232,15836.636945103095,791.8318472551548,0.5,H,H,Win,637,596
1233,1233,16628.46879235825,831.4234396179125,0.5,H,H,Win,638,596
1234,1234,17459.892231976162,872.9946115988082,0.5,H,T,Lose,638,597
1235,1235,16586.897620377353,829.3448810188677,0.5,H,H,Win,639,597
1236,1236,17416.24250139622,870.812125069811,0.5,H,H,Win,640,597
1237,1237,18287.05462646603,914.3527313233016,0.5,H,T,Lose,640,598
1238,1238,17372.701895142727,868.6350947571364,0.5,H,T,Lose,640,599
1239,1239,16504.06680038559,825.2033400192795,0.5,H,H,Win,641,599
1240,1240,17329.27014040487,866.4635070202436,0.5,H,T,Lose,641,600
1241,1241,16462.80663338463,823.1403316692315,0.5,H,H,Win,642,600
1242,1242,17285.94696505386,864.297348252693,0.5,H,H,Win,643,600
1243,1243,18150.244313306554,907.5122156653277,0.5,H,H,Win,644,600
1244,1244,19057.75652897188,952.8878264485941,0.5,H,H,Win,645,600
1245,1245,20010.644355420474,1000.5322177710237,0.5,H,T,Lose,645,601
1246,1246,19010.112137649452,950.5056068824726,0.5,H,H,Win,646,601
1247,1247,19960.617744531926,998.0308872265964,0.5,H,H,Win,647,601
1248,1248,20958.648631758522,1047.9324315879262,0.5,H,T,Lose,647,602
1249,1249,19910.716200170595,995.5358100085298,0.5,H,T,Lose,647,603
1250,1250,18915.180390162066,945.7590195081034,0.5,H,H,Win,648,603
1251,1251,19860.93940967017,993.0469704835085,0.5,H,T,Lose,648,604
1252,1252,18867.89243918666,943.3946219593331,0.5,H,H,Win,649,604
1253,1253,19811.287061145995,990.5643530572997,0.5,H,T,Lose,649,605
1254,1254,18820.722708088695,941.0361354044348,0.5,H,T,Lose,649,606
1255,1255,17879.68657268426,893.9843286342129,0.5,H,H,Win,650,606
1256,1256,18773.670901318474,938.6835450659237,0.5,H,T,Lose,650,607
1257,1257,17834.98735625255,891.7493678126275,0.5,H,T,Lose,650,608
1258,1258,16943.237988439923,847.1618994219962,0.5,H,H,Win,651,608
1259,1259,17790.39988786192,889.5199943930961,0.5,H,T,Lose,651,609
1260,1260,16900.879893468824,845.0439946734413,0.5,H,T,Lose,651,610
1261,1261,16055.835898795383,802.7917949397693,0.5,H,T,Lose,651,611
1262,1262,15253.044103855615,762.6522051927808,0.5,H,T,Lose,651,612
1263,1263,14490.391898662834,724.5195949331418,0.5,H,H,Win,652,612
1264,1264,15214.911493595975,760.7455746797988,0.5,H,T,Lose,652,613
1265,1265,14454.165918916176,722.7082959458089,0.5,H,T,Lose,652,614
1266,1266,13731.457622970367,686.5728811485184,0.5,H,T,Lose,652,615
1267,1267,13044.884741821848,652.2442370910925,0.5,H,T,Lose,652,616
1268,1268,12392.640504730756,619.6320252365379,0.5,H,T,Lose,652,617
1269,1269,11773.008479494218,588.6504239747109,0.5,H,H,Win,653,617
1270,1270,12361.658903468928,618.0829451734464,0.5,H,H,Win,654,617
1271,1271,12979.741848642374,648.9870924321187,0.5,H,T,Lose,654,618
1272,1272,12330.754756210255,616.5377378105128,0.5,H,H,Win,655,618
1273,1273,12947.292494020769,647.3646247010385,0.5,H,H,Win,656,618
1274,1274,13594.657118721807,679.7328559360903,0.5,H,T,Lose,656,619
1275,1275,12914.924262785717,645.7462131392858,0.5,H,H,Win,657,619
1276,1276,13560.670475925002,678.0335237962502,0.5,H,H,Win,658,619
1277,1277,14238.703999721252,711.9351999860627,0.5,H,H,Win,659,619
1278,1278,14950.639199707315,747.5319599853658,0.5,H,H,Win,660,619
1279,1279,15698.171159692682,784.9085579846342,0.5,H,H,Win,661,619
1280,1280,16483.079717677316,824.1539858838659,0.5,H,H,Win,662,619
1281,1281,17307.23370356118,865.3616851780591,0.5,H,H,Win,663,619
1282,1282,18172.595388739242,908.6297694369622,0.5,H,T,Lose,663,620
1283,1283,17263.965619302282,863.1982809651141,0.5,H,T,Lose,663,621
1284,1284,16400.76733833717,820.0383669168585,0.5,H,H,Win,664,621
1285,1285,17220.805705254028,861.0402852627014,0.5,H,H,Win,665,621
1286,1286,18081.84599051673,904.0922995258366,0.5,H,T,Lose,665,622
1287,1287,17177.753690990892,858.8876845495447,0.5,H,H,Win,666,622
1288,1288,18036.641375540436,901.8320687770218,0.5,H,T,Lose,666,623
1289,1289,17134.809306763414,856.7404653381708,0.5,H,H,Win,667,623
1290,1290,17991.549772101585,899.5774886050793,0.5,H,T,Lose,667,624
1291,1291,17091.972283496507,854.5986141748253,0.5,H,H,Win,668,624
1292,1292,17946.570897671332,897.3285448835667,0.5,H,T,Lose,668,625
1293,1293,17049.242352787765,852.4621176393883,0.5,H,T,Lose,668,626
1294,1294,16196.780235148377,809.8390117574189,0.5,H,T,Lose,668,627
1295,1295,15386.941223390959,769.3470611695479,0.5,H,T,Lose,668,628
1296,1296,14617.59416222141,730.8797081110706,0.5,H,T,Lose,668,629
1297,1297,13886.71445411034,694.3357227055171,0.5,H,H,Win,669,629
1298,1298,14581.050176815857,729.0525088407929,0.5,H,T,Lose,669,630
1299,1299,13851.997667975065,692.5998833987533,0.5,H,H,Win,670,630
1300,1300,14544.59755137382,727.229877568691,0.5,H,H,Win,671,630
1301,1301,15271.82742894251,763.5913714471255,0.5,H,T,Lose,671,631
1302,1302,14508.236057495384,725.4118028747693,0.5,H,H,Win,672,631
1303,1303,15233.647860370153,761.6823930185077,0.5,H,T,Lose,672,632
1304,1304,14471.965467351645,723.5982733675824,0.5,H,H,Win,673,632
1305,1305,15195.563740719228,759.7781870359614,0.5,H,T,Lose,673,633
1306,1306,14435.785553683267,721.7892776841634,0.5,H,T,Lose,673,634
1307,1307,13713.996275999103,685.6998137999552,0.5,H,H,Win,674,634
1308,1308,14399.696089799058,719.9848044899529,0.5,H,H,Win,675,634
1309,1309,15119.680894289011,755.9840447144506,0.5,H,H,Win,676,634
1310,1310,15875.664939003462,793.7832469501732,0.5,H,T,Lose,676,635
1311,1311,15081.881692053288,754.0940846026645,0.5,H,T,Lose,676,636
1312,1312,14327.787607450624,716.3893803725313,0.5,H,H,Win,677,636
1313,1313,15044.176987823155,752.2088493911579,0.5,H,H,Win,678,636
1314,1314,15796.385837214313,789.8192918607157,0.5,H,H,Win,679,636
1315,1315,16586.205129075028,829.3102564537514,0.5,H,T,Lose,679,637
1316,1316,15756.894872621277,787.8447436310639,0.5,H,T,Lose,679,638
1317,1317,14969.050128990213,748.4525064495107,0.5,H,T,Lose,679,639
1318,1318,14220.597622540703,711.0298811270352,0.5,H,H,Win,680,639
1319,1319,14931.627503667738,746.581375183387,0.5,H,T,Lose,680,640
1320,1320,14185.046128484351,709.2523064242176,0.5,H,H,Win,681,640
1321,1321,14894.29843490857,744.7149217454285,0.5,H,H,Win,682,640
1322,1322,15639.013356653997,781.9506678326999,0.5,H,H,Win,683,640
1323,1323,16420.964024486697,821.0482012243349,0.5,H,H,Win,684,640
1324,1324,17242.01222571103,862.1006112855516,0.5,H,T,Lose,684,641
1325,1325,16379.911614425479,818.995580721274,0.5,H,T,Lose,684,642
1326,1326,15560.916033704205,778.0458016852103,0.5,H,H,Win,685,642
1327,1327,16338.961835389415,816.9480917694708,0.5,H,H,Win,686,642
1328,1328,17155.909927158886,857.7954963579443,0.5,H,H,Win,687,642
1329,1329,18013.70542351683,900.6852711758415,0.5,H,T,Lose,687,643
1330,1330,17113.02015234099,855.6510076170495,0.5,H,T,Lose,687,644
1331,1331,16257.36914472394,812.8684572361971,0.5,H,H,Win,688,644
1332,1332,17070.237601960136,853.5118800980068,0.5,H,H,Win,689,644
1333,1333,17923.74948205814,896.1874741029071,0.5,H,T,Lose,689,645
1334,1334,17027.562007955235,851.3781003977618,0.5,H,T,Lose,689,646
1335,1335,16176.183907557474,808.8091953778737,0.5,H,H,Win,690,646
1336,1336,16984.993102935347,849.2496551467674,0.5,H,H,Win,691,646
1337,1337,17834.242758082113,891.7121379041057,0.5,H,T,Lose,691,647
1338,1338,16942.530620178008,847.1265310089004,0.5,H,H,Win,692,647
1339,1339,17789.657151186908,889.4828575593455,0.5,H,T,Lose,692,648
1340,1340,16900.174293627562,845.0087146813781,0.5,H,T,Lose,692,649
1341,1341,16055.165578946184,802.7582789473092,0.5,H,T,Lose,692,650
1342,1342,15252.407299998875,762.6203649999438,0.5,H,T,Lose,692,651
1343,1343,14489.78693499893,724.4893467499465,0.5,H,T,Lose,692,652
1344,1344,13765.297588248985,688.2648794124493,0.5,H,H,Win,693,652
1345,1345,14453.562467661433,722.6781233830717,0.5,H,H,Win,694,652
1346,1346,15176.240591044505,758.8120295522253,0.5,H,H,Win,695,652
1347,1347,15935.05262059673,796.7526310298366,0.5,H,H,Win,696,652
1348,1348,16731.805251626567,836.5902625813284,0.5,H,T,Lose,696,653
1349,1349,15895.214989045238,794.760749452262,0.5,H,T,Lose,696,654
1350,1350,15100.454239592977,755.0227119796489,0.5,H,T,Lose,696,655
1351,1351,14345.431527613327,717.2715763806664,0.5,H,T,Lose,696,656
1352,1352,13628.159951232661,681.4079975616331,0.5,H,T,Lose,696,657
1353,1353,12946.751953671028,647.3375976835514,0.5,H,H,Win,697,657
1354,1354,13594.08955135458,679.7044775677291,0.5,H,T,Lose,697,658
1355,1355,12914.38507378685,645.7192536893426,0.5,H,T,Lose,697,659
1356,1356,12268.665820097507,613.4332910048754,0.5,H,H,Win,698,659
1357,1357,12882.099111102383,644.1049555551192,0.5,H,H,Win,699,659
1358,1358,13526.204066657503,676.3102033328752,0.5,H,H,Win,700,659
1359,1359,14202.514269990379,710.125713499519,0.5,H,T,Lose,700,660
1360,1360,13492.38855649086,674.619427824543,0.5,H,T,Lose,700,661
1361,1361,12817.769128666318,640.8884564333159,0.5,H,T,Lose,700,662
1362,1362,12176.880672233001,608.84403361165,0.5,H,T,Lose,700,663
1363,1363,11568.03663862135,578.4018319310675,0.5,H,H,Win,701,663
1364,1364,12146.438470552417,607.3219235276209,0.5,H,H,Win,702,663
1365,1365,12753.760394080038,637.6880197040019,0.5,H,H,Win,703,663
1366,1366,13391.44841378404,669.5724206892021,0.5,H,T,Lose,703,664
1367,1367,12721.875993094838,636.0937996547419,0.5,H,T,Lose,703,665
1368,1368,12085.782193440096,604.2891096720049,0.5,H,H,Win,704,665
1369,1369,12690.071303112101,634.5035651556051,0.5,H,T,Lose,704,666
1370,1370,12055.567737956497,602.7783868978248,0.5,H,H,Win,705,666
1371,1371,12658.34612485432,632.9173062427161,0.5,H,T,Lose,705,667
1372,1372,12025.428818611605,601.2714409305803,0.5,H,T,Lose,705,668
1373,1373,11424.157377681024,571.2078688840512,0.5,H,H,Win,706,668
1374,1374,11995.365246565076,599.7682623282539,0.5,H,T,Lose,706,669
1375,1375,11395.596984236821,569.7798492118411,0.5,H,T,Lose,706,670
1376,1376,10825.81713502498,541.290856751249,0.5,H,H,Win,707,670
1377,1377,11367.107991776229,568.3553995888115,0.5,H,T,Lose,707,671
1378,1378,10798.752592187418,539.9376296093709,0.5,H,T,Lose,707,672
1379,1379,10258.814962578048,512.9407481289024,0.5,H,T,Lose,707,673
1380,1380,9745.874214449146,487.2937107224573,0.5,H,T,Lose,707,674
1381,1381,9258.58050372669,462.92902518633446,0.5,H,H,Win,708,674
1382,1382,9721.509528913024,486.07547644565125,0.5,H,T,Lose,708,675
1383,1383,9235.434052467373,461.7717026233687,0.5,H,T,Lose,708,676
1384,1384,8773.662349844004,438.6831174922002,0.5,H,T,Lose,708,677
1385,1385,8334.979232351803,416.74896161759017,0.5,H,T,Lose,708,678
1386,1386,7918.230270734213,395.9115135367107,0.5,H,T,Lose,708,679
1387,1387,7522.318757197502,376.11593785987515,0.5,H,T,Lose,708,680
1388,1388,7146.202819337627,357.31014096688136,0.5,H,H,Win,709,680
1389,1389,7503.512960304509,375.1756480152255,0.5,H,H,Win,710,680
1390,1390,7878.688608319734,393.93443041598675,0.5,H,T,Lose,710,681
1391,1391,7484.754177903747,374.2377088951874,0.5,H,H,Win,711,681
1392,1392,7858.9918867989345,392.94959433994677,0.5,H,H,Win,712,681
1393,1393,8251.941481138881,412.5970740569441,0.5,H,H,Win,713,681
1394,1394,8664.538555195826,433.22692775979135,0.5,H,T,Lose,713,682
1395,1395,8231.311627436035,411.5655813718017,0.5,H,H,Win,714,682
1396,1396,8642.877208807837,432.14386044039185,0.5,H,H,Win,715,682
1397,1397,9075.021069248229,453.75105346241145,0.5,H,T,Lose,715,683
1398,1398,8621.270015785818,431.0635007892909,0.5,H,T,Lose,715,684
1399,1399,8190.206514996527,409.5103257498264,0.5,H,T,Lose,715,685
1400,1400,7780.696189246701,389.03480946233503,0.5,H,T,Lose,715,686
1401,1401,7391.661379784366,369.5830689892183,0.5,H,T,Lose,715,687
1402,1402,7022.078310795147,351.1039155397574,0.5,H,H,Win,716,687
1403,1403,7373.182226334905,368.6591113167453,0.5,H,H,Win,717,687
1404,1404,7741.84133765165,387.0920668825825,0.5,H,T,Lose,717,688
1405,1405,7354.749270769067,367.73746353845337,0.5,H,T,Lose,717,689
1406,1406,6987.011807230614,349.35059036153075,0.5,H,H,Win,718,689
1407,1407,7336.362397592145,366.81811987960725,0.5,H,T,Lose,718,690
1408,1408,6969.544277712537,348.4772138856269,0.5,H,T,Lose,718,691
1409,1409,6621.06706382691,331.05335319134554,0.5,H,H,Win,719,691
1410,1410,6952.1204170182555,347.6060208509128,0.5,H,H,Win,720,691
1411,1411,7299.726437869168,364.9863218934584,0.5,H,T,Lose,720,692
1412,1412,6934.740115975709,346.7370057987855,0.5,H,H,Win,721,692
1413,1413,7281.477121774495,364.07385608872477,0.5,H,H,Win,722,692
1414,1414,7645.5509778632195,382.277548893161,0.5,H,T,Lose,722,693
1415,1415,7263.273428970058,363.16367144850295,0.5,H,T,Lose,722,694
1416,1416,6900.109757521555,345.0054878760778,0.5,H,H,Win,723,694
1417,1417,7245.115245397633,362.25576226988164,0.5,H,T,Lose,723,695
1418,1418,6882.859483127751,344.1429741563876,0.5,H,T,Lose,723,696
1419,1419,6538.7165089713635,326.9358254485682,0.5,H,H,Win,724,696
1420,1420,6865.652334419931,343.2826167209966,0.5,H,T,Lose,724,697
1421,1421,6522.369717698934,326.1184858849467,0.5,H,H,Win,725,697
1422,1422,6848.488203583881,342.42441017919407,0.5,H,H,Win,726,697
1423,1423,7190.912613763075,359.5456306881538,0.5,H,T,Lose,726,698
1424,1424,6831.36698307492,341.56834915374606,0.5,H,T,Lose,726,699
1425,1425,6489.798633921175,324.48993169605876,0.5,H,H,Win,727,699
1426,1426,6814.288565617234,340.71442828086174,0.5,H,H,Win,728,699
1427,1427,7155.002993898095,357.7501496949048,0.5,H,T,Lose,728,700
1428,1428,6797.252844203191,339.86264221015955,0.5,H,H,Win,729,700
1429,1429,7137.1154864133505,356.85577432066754,0.5,H,H,Win,730,700
1430,1430,7493.971260734018,374.69856303670093,0.5,H,H,Win,731,700
1431,1431,7868.669823770719,393.433491188536,0.5,H,H,Win,732,700
1432,1432,8262.103314959255,413.10516574796276,0.5,H,T,Lose,732,701
1433,1433,7848.998149211292,392.44990746056465,0.5,H,H,Win,733,701
1434,1434,8241.448056671856,412.07240283359283,0.5,H,H,Win,734,701
1435,1435,8653.52045950545,432.6760229752725,0.5,H,T,Lose,734,702
1436,1436,8220.844436530177,411.04222182650886,0.5,H,H,Win,735,702
1437,1437,8631.886658356685,431.59433291783427,0.5,H,T,Lose,735,703
1438,1438,8200.292325438852,410.0146162719426,0.5,H,H,Win,736,703
1439,1439,8610.306941710794,430.51534708553976,0.5,H,H,Win,737,703
1440,1440,9040.822288796335,452.04111443981674,0.5,H,H,Win,738,703
1441,1441,9492.863403236151,474.6431701618076,0.5,H,H,Win,739,703
1442,1442,9967.506573397959,498.37532866989795,0.5,H,T,Lose,739,704
1443,1443,9469.131244728062,473.4565622364031,0.5,H,H,Win,740,704
1444,1444,9942.587806964464,497.12939034822324,0.5,H,H,Win,741,704
1445,1445,10439.717197312688,521.9858598656344,0.5,H,H,Win,742,704
1446,1446,10961.703057178322,548.0851528589161,0.5,H,T,Lose,742,705
1447,1447,10413.617904319406,520.6808952159703,0.5,H,H,Win,743,705
1448,1448,10934.298799535376,546.7149399767688,0.5,H,T,Lose,743,706
1449,1449,10387.583859558606,519.3791929779303,0.5,H,T,Lose,743,707
1450,1450,9868.204666580676,493.4102333290338,0.5,H,H,Win,744,707
1451,1451,10361.61489990971,518.0807449954855,0.5,H,T,Lose,744,708
1452,1452,9843.534154914225,492.17670774571127,0.5,H,H,Win,745,708
1453,1453,10335.710862659937,516.7855431329968,0.5,H,T,Lose,745,709
1454,1454,9818.92531952694,490.946265976347,0.5,H,H,Win,746,709
1455,1455,10309.871585503286,515.4935792751643,0.5,H,T,Lose,746,710
1456,1456,9794.378006228122,489.7189003114061,0.5,H,H,Win,747,710
1457,1457,10284.096906539527,514.2048453269764,0.5,H,T,Lose,747,711
1458,1458,9769.892061212551,488.4946030606276,0.5,H,H,Win,748,711
1459,1459,10258.38666427318,512.919333213659,0.5,H,H,Win,749,711
1460,1460,10771.305997486837,538.5652998743419,0.5,H,T,Lose,749,712
1461,1461,10232.740697612495,511.63703488062475,0.5,H,H,Win,750,712
1462,1462,10744.37773249312,537.218886624656,0.5,H,H,Win,751,712
1463,1463,11281.596619117776,564.0798309558888,0.5,H,T,Lose,751,713
1464,1464,10717.516788161887,535.8758394080944,0.5,H,T,Lose,751,714
1465,1465,10181.640948753793,509.08204743768965,0.5,H,T,Lose,751,715
1466,1466,9672.558901316104,483.62794506580525,0.5,H,T,Lose,751,716
1467,1467,9188.930956250299,459.44654781251495,0.5,H,H,Win,752,716
1468,1468,9648.377504062813,482.4188752031407,0.5,H,H,Win,753,716
1469,1469,10130.796379265954,506.5398189632977,0.5,H,H,Win,754,716
1470,1470,10637.336198229252,531.8668099114626,0.5,H,H,Win,755,716
1471,1471,11169.203008140714,558.4601504070357,0.5,H,H,Win,756,716
1472,1472,11727.66315854775,586.3831579273875,0.5,H,T,Lose,756,717
1473,1473,11141.280000620362,557.064000031018,0.5,H,H,Win,757,717
1474,1474,11698.34400065138,584.917200032569,0.5,H,T,Lose,757,718
1475,1475,11113.42680061881,555.6713400309405,0.5,H,H,Win,758,718
1476,1476,11669.09814064975,583.4549070324875,0.5,H,H,Win,759,718
1477,1477,12252.553047682239,612.6276523841119,0.5,H,H,Win,760,718
1478,1478,12865.18070006635,643.2590350033175,0.5,H,H,Win,761,718
1479,1479,13508.439735069667,675.4219867534835,0.5,H,T,Lose,761,719
1480,1480,12833.017748316184,641.6508874158093,0.5,H,H,Win,762,719
1481,1481,13474.668635731994,673.7334317865998,0.5,H,T,Lose,762,720
1482,1482,12800.935203945395,640.0467601972698,0.5,H,H,Win,763,720
1483,1483,13440.981964142666,672.0490982071333,0.5,H,T,Lose,763,721
1484,1484,12768.932865935532,638.4466432967766,0.5,H,T,Lose,763,722
1485,1485,12130.486222638756,606.5243111319378,0.5,H,T,Lose,763,723
1486,1486,11523.961911506818,576.198095575341,0.5,H,H,Win,764,723
1487,1487,12100.160007082159,605.0080003541079,0.5,H,H,Win,765,723
1488,1488,12705.168007436267,635.2584003718134,0.5,H,T,Lose,765,724
1489,1489,12069.909607064454,603.4954803532227,0.5,H,T,Lose,765,725
1490,1490,11466.414126711232,573.3207063355616,0.5,H,H,Win,766,725
1491,1491,12039.734833046794,601.9867416523397,0.5,H,T,Lose,766,726
1492,1492,11437.748091394455,571.8874045697228,0.5,H,H,Win,767,726
1493,1493,12009.635495964178,600.4817747982089,0.5,H,H,Win,768,726
1494,1494,12610.117270762386,630.5058635381193,0.5,H,T,Lose,768,727
1495,1495,11979.611407224267,598.9805703612134,0.5,H,T,Lose,768,728
