,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails
2361,2361,6016.563140035581,60.16563140035581,0.5,H,T,Lose,1163,1199
2362,2362,5956.397508635225,59.56397508635225,0.5,H,H,Win,1164,1199
2363,2363,6015.961483721577,60.15961483721577,0.5,H,T,Lose,1164,1200
2364,2364,5955.801868884361,59.55801868884362,0.5,H,T,Lose,1164,1201
2365,2365,5896.243850195518,58.96243850195518,0.5,H,T,Lose,1164,1202
2366,2366,5837.281411693562,58.37281411693562,0.5,H,H,Win,1165,1202
2367,2367,5895.654225810498,58.95654225810498,0.5,H,H,Win,1166,1202
2368,2368,5954.610768068604,59.546107680686035,0.5,H,H,Win,1167,1202
2369,2369,6014.15687574929,60.1415687574929,0.5,H,H,Win,1168,1202
2370,2370,6074.298444506782,60.742984445067826,0.5,H,T,Lose,1168,1203
2371,2371,6013.555460061714,60.13555460061714,0.5,H,T,Lose,1168,1204
2372,2372,5953.419905461097,59.53419905461097,0.5,H,H,Win,1169,1204
2373,2373,6012.954104515708,60.12954104515708,0.5,H,H,Win,1170,1204
2374,2374,6073.083645560865,60.73083645560865,0.5,H,H,Win,1171,1204
2375,2375,6133.814482016473,61.338144820164736,0.5,H,T,Lose,1171,1205
2376,2376,6072.476337196309,60.72476337196309,0.5,H,H,Win,1172,1205
2377,2377,6133.2011005682725,61.33201100568272,0.5,H,T,Lose,1172,1206
2378,2378,6071.86908956259,60.7186908956259,0.5,H,H,Win,1173,1206
2379,2379,6132.587780458215,61.32587780458215,0.5,H,H,Win,1174,1206
2380,2380,6193.913658262797,61.939136582627974,0.5,H,T,Lose,1174,1207
2381,2381,6131.974521680169,61.31974521680169,0.5,H,H,Win,1175,1207
2382,2382,6193.294266896971,61.93294266896971,0.5,H,T,Lose,1175,1208
2383,2383,6131.361324228001,61.313613242280006,0.5,H,T,Lose,1175,1209
2384,2384,6070.047710985721,60.70047710985721,0.5,H,T,Lose,1175,1210
2385,2385,6009.347233875864,60.09347233875864,0.5,H,T,Lose,1175,1211
2386,2386,5949.253761537105,59.49253761537105,0.5,H,H,Win,1176,1211
2387,2387,6008.746299152476,60.08746299152477,0.5,H,T,Lose,1176,1212
2388,2388,5948.658836160951,59.48658836160951,0.5,H,T,Lose,1176,1213
2389,2389,5889.172247799342,58.89172247799342,0.5,H,T,Lose,1176,1214
2390,2390,5830.280525321348,58.302805253213485,0.5,H,T,Lose,1176,1215
2391,2391,5771.977720068135,57.71977720068135,0.5,H,H,Win,1177,1215
2392,2392,5829.697497268816,58.29697497268816,0.5,H,T,Lose,1177,1216
2393,2393,5771.400522296128,57.714005222961276,0.5,H,H,Win,1178,1216
2394,2394,5829.114527519089,58.29114527519089,0.5,H,H,Win,1179,1216
2395,2395,5887.40567279428,58.8740567279428,0.5,H,T,Lose,1179,1217
2396,2396,5828.531616066337,58.28531616066337,0.5,H,H,Win,1180,1217
2397,2397,5886.8169322270005,58.868169322270006,0.5,H,T,Lose,1180,1218
2398,2398,5827.948762904731,58.27948762904731,0.5,H,H,Win,1181,1218
2399,2399,5886.228250533778,58.86228250533778,0.5,H,T,Lose,1181,1219
2400,2400,5827.36596802844,58.2736596802844,0.5,H,H,Win,1182,1219
2401,2401,5885.639627708724,58.85639627708724,0.5,H,T,Lose,1182,1220
2402,2402,5826.7832314316365,58.267832314316365,0.5,H,T,Lose,1182,1221
2403,2403,5768.51539911732,57.6851539911732,0.5,H,H,Win,1183,1221
2404,2404,5826.200553108493,58.26200553108493,0.5,H,T,Lose,1183,1222
2405,2405,5767.938547577408,57.67938547577408,0.5,H,H,Win,1184,1222
2406,2406,5825.617933053182,58.25617933053182,0.5,H,H,Win,1185,1222
2407,2407,5883.874112383714,58.838741123837146,0.5,H,H,Win,1186,1222
2408,2408,5942.712853507552,59.42712853507552,0.5,H,T,Lose,1186,1223
2409,2409,5883.285724972477,58.83285724972477,0.5,H,H,Win,1187,1223
2410,2410,5942.118582222201,59.421185822222014,0.5,H,H,Win,1188,1223
2411,2411,6001.539768044424,60.01539768044424,0.5,H,T,Lose,1188,1224
2412,2412,5941.52437036398,59.4152437036398,0.5,H,H,Win,1189,1224
2413,2413,6000.93961406762,60.0093961406762,0.5,H,T,Lose,1189,1225
2414,2414,5940.930217926943,59.40930217926944,0.5,H,H,Win,1190,1225
2415,2415,6000.339520106213,60.00339520106213,0.5,H,T,Lose,1190,1226
2416,2416,5940.336124905151,59.403361249051514,0.5,H,T,Lose,1190,1227
2417,2417,5880.9327636561,58.809327636561,0.5,H,H,Win,1191,1227
2418,2418,5939.742091292661,59.39742091292661,0.5,H,H,Win,1192,1227
2419,2419,5999.139512205587,59.99139512205588,0.5,H,H,Win,1193,1227
2420,2420,6059.130907327643,60.591309073276435,0.5,H,T,Lose,1193,1228
2421,2421,5998.539598254367,59.98539598254367,0.5,H,H,Win,1194,1228
2422,2422,6058.524994236911,60.58524994236911,0.5,H,T,Lose,1194,1229
2423,2423,5997.939744294542,59.97939744294542,0.5,H,T,Lose,1194,1230
2424,2424,5937.960346851596,59.37960346851596,0.5,H,H,Win,1195,1230
2425,2425,5997.339950320112,59.973399503201115,0.5,H,H,Win,1196,1230
2426,2426,6057.313349823313,60.573133498233126,0.5,H,T,Lose,1196,1231
2427,2427,5996.74021632508,59.9674021632508,0.5,H,T,Lose,1196,1232
2428,2428,5936.772814161829,59.367728141618294,0.5,H,H,Win,1197,1232
2429,2429,5996.140542303448,59.96140542303448,0.5,H,T,Lose,1197,1233
2430,2430,5936.179136880413,59.361791368804134,0.5,H,T,Lose,1197,1234
2431,2431,5876.817345511609,58.76817345511609,0.5,H,H,Win,1198,1234
2432,2432,5935.585518966725,59.35585518966725,0.5,H,T,Lose,1198,1235
2433,2433,5876.229663777058,58.76229663777058,0.5,H,T,Lose,1198,1236
2434,2434,5817.4673671392875,58.174673671392874,0.5,H,T,Lose,1198,1237
2435,2435,5759.292693467894,57.59292693467894,0.5,H,T,Lose,1198,1238
2436,2436,5701.699766533216,57.016997665332156,0.5,H,H,Win,1199,1238
2437,2437,5758.716764198548,57.58716764198548,0.5,H,T,Lose,1199,1239
2438,2438,5701.129596556562,57.01129596556562,0.5,H,T,Lose,1199,1240
2439,2439,5644.118300590997,56.44118300590997,0.5,H,T,Lose,1199,1241
2440,2440,5587.677117585087,55.87677117585088,0.5,H,H,Win,1200,1241
2441,2441,5643.553888760938,56.43553888760938,0.5,H,H,Win,1201,1241
2442,2442,5699.9894276485475,56.99989427648548,0.5,H,H,Win,1202,1241
2443,2443,5756.9893219250325,57.569893219250325,0.5,H,H,Win,1203,1241
2444,2444,5814.5592151442825,58.14559215144283,0.5,H,H,Win,1204,1241
2445,2445,5872.704807295725,58.72704807295725,0.5,H,H,Win,1205,1241
2446,2446,5931.431855368683,59.314318553686824,0.5,H,H,Win,1206,1241
2447,2447,5990.746173922369,59.90746173922369,0.5,H,H,Win,1207,1241
2448,2448,6050.6536356615925,60.506536356615925,0.5,H,T,Lose,1207,1242
2449,2449,5990.147099304977,59.90147099304977,0.5,H,H,Win,1208,1242
2450,2450,6050.048570298027,60.50048570298027,0.5,H,T,Lose,1208,1243
2451,2451,5989.548084595047,59.89548084595047,0.5,H,T,Lose,1208,1244
2452,2452,5929.652603749097,59.29652603749097,0.5,H,T,Lose,1208,1245
2453,2453,5870.356077711605,58.70356077711605,0.5,H,T,Lose,1208,1246
2454,2454,5811.6525169344895,58.1165251693449,0.5,H,H,Win,1209,1246
2455,2455,5869.769042103834,58.697690421038345,0.5,H,H,Win,1210,1246
2456,2456,5928.466732524873,59.28466732524873,0.5,H,T,Lose,1210,1247
2457,2457,5869.182065199624,58.69182065199624,0.5,H,H,Win,1211,1247
2458,2458,5927.87388585162,59.2787388585162,0.5,H,T,Lose,1211,1248
2459,2459,5868.595146993103,58.685951469931034,0.5,H,H,Win,1212,1248
2460,2460,5927.281098463034,59.27281098463034,0.5,H,H,Win,1213,1248
2461,2461,5986.553909447664,59.865539094476645,0.5,H,H,Win,1214,1248
2462,2462,6046.419448542141,60.464194485421416,0.5,H,H,Win,1215,1248
2463,2463,6106.883643027562,61.068836430275624,0.5,H,T,Lose,1215,1249
2464,2464,6045.814806597286,60.458148065972864,0.5,H,H,Win,1216,1249
2465,2465,6106.272954663259,61.06272954663259,0.5,H,H,Win,1217,1249
2466,2466,6167.335684209892,61.67335684209892,0.5,H,T,Lose,1217,1250
2467,2467,6105.662327367793,61.056623273677936,0.5,H,H,Win,1218,1250
2468,2468,6166.718950641472,61.667189506414715,0.5,H,H,Win,1219,1250
2469,2469,6228.386140147886,62.283861401478866,0.5,H,T,Lose,1219,1251
2470,2470,6166.102278746407,61.66102278746407,0.5,H,H,Win,1220,1251
2471,2471,6227.7633015338715,62.277633015338715,0.5,H,H,Win,1221,1251
2472,2472,6290.04093454921,62.9004093454921,0.5,H,T,Lose,1221,1252
2473,2473,6227.1405252037175,62.27140525203718,0.5,H,H,Win,1222,1252
2474,2474,6289.411930455754,62.89411930455754,0.5,H,T,Lose,1222,1253
2475,2475,6226.517811151197,62.26517811151197,0.5,H,T,Lose,1222,1254
2476,2476,6164.252633039685,61.64252633039685,0.5,H,T,Lose,1222,1255
2477,2477,6102.610106709288,61.02610106709288,0.5,H,T,Lose,1222,1256
2478,2478,6041.584005642195,60.41584005642195,0.5,H,H,Win,1223,1256
2479,2479,6101.999845698617,61.01999845698617,0.5,H,H,Win,1224,1256
2480,2480,6163.019844155603,61.63019844155603,0.5,H,H,Win,1225,1256
2481,2481,6224.650042597159,62.24650042597159,0.5,H,H,Win,1226,1256
2482,2482,6286.896543023131,62.86896543023131,0.5,H,H,Win,1227,1256
2483,2483,6349.765508453363,63.497655084533626,0.5,H,H,Win,1228,1256
2484,2484,6413.263163537897,64.13263163537897,0.5,H,T,Lose,1228,1257
2485,2485,6349.130531902518,63.49130531902518,0.5,H,H,Win,1229,1257
2486,2486,6412.621837221543,64.12621837221543,0.5,H,T,Lose,1229,1258
2487,2487,6348.495618849327,63.48495618849327,0.5,H,T,Lose,1229,1259
2488,2488,6285.010662660834,62.850106626608344,0.5,H,T,Lose,1229,1260
2489,2489,6222.160556034226,62.22160556034226,0.5,H,T,Lose,1229,1261
2490,2490,6159.938950473884,61.59938950473884,0.5,H,H,Win,1230,1261
2491,2491,6221.538339978622,62.21538339978623,0.5,H,T,Lose,1230,1262
2492,2492,6159.322956578836,61.59322956578836,0.5,H,H,Win,1231,1262
2493,2493,6220.916186144625,62.20916186144625,0.5,H,T,Lose,1231,1263
2494,2494,6158.707024283179,61.587070242831786,0.5,H,T,Lose,1231,1264
2495,2495,6097.119954040347,60.97119954040347,0.5,H,H,Win,1232,1264
2496,2496,6158.09115358075,61.5809115358075,0.5,H,H,Win,1233,1264
2497,2497,6219.672065116558,62.19672065116558,0.5,H,T,Lose,1233,1265
2498,2498,6157.4753444653925,61.57475344465393,0.5,H,T,Lose,1233,1266
2499,2499,6095.900591020739,60.95900591020739,0.5,H,T,Lose,1233,1267
2500,2500,6034.941585110531,60.34941585110531,0.5,H,T,Lose,1233,1268
2501,2501,5974.592169259426,59.74592169259426,0.5,H,T,Lose,1233,1269
2502,2502,5914.846247566831,59.14846247566831,0.5,H,H,Win,1234,1269
2503,2503,5973.9947100425,59.739947100425,0.5,H,T,Lose,1234,1270
2504,2504,5914.254762942075,59.142547629420754,0.5,H,H,Win,1235,1270
2505,2505,5973.397310571496,59.73397310571496,0.5,H,H,Win,1236,1270
2506,2506,6033.13128367721,60.331312836772106,0.5,H,T,Lose,1236,1271
2507,2507,5972.799970840439,59.72799970840439,0.5,H,T,Lose,1236,1272
2508,2508,5913.071971132034,59.130719711320346,0.5,H,H,Win,1237,1272
2509,2509,5972.2026908433545,59.72202690843355,0.5,H,T,Lose,1237,1273
2510,2510,5912.480663934921,59.12480663934921,0.5,H,H,Win,1238,1273
2511,2511,5971.60547057427,59.7160547057427,0.5,H,H,Win,1239,1273
2512,2512,6031.321525280013,60.31321525280013,0.5,H,H,Win,1240,1273
2513,2513,6091.634740532813,60.91634740532813,0.5,H,T,Lose,1240,1274
2514,2514,6030.718393127485,60.30718393127485,0.5,H,H,Win,1241,1274
2515,2515,6091.02557705876,60.910255770587604,0.5,H,T,Lose,1241,1275
2516,2516,6030.115321288173,60.30115321288173,0.5,H,T,Lose,1241,1276
2517,2517,5969.814168075291,59.698141680752904,0.5,H,T,Lose,1241,1277
2518,2518,5910.116026394538,59.101160263945374,0.5,H,H,Win,1242,1277
2519,2519,5969.217186658483,59.69217186658483,0.5,H,T,Lose,1242,1278
2520,2520,5909.525014791899,59.09525014791899,0.5,H,H,Win,1243,1278
2521,2521,5968.620264939817,59.686202649398176,0.5,H,T,Lose,1243,1279
2522,2522,5908.934062290419,59.089340622904196,0.5,H,H,Win,1244,1279
2523,2523,5968.0234029133235,59.68023402913324,0.5,H,H,Win,1245,1279
2524,2524,6027.703636942457,60.27703636942457,0.5,H,T,Lose,1245,1280
2525,2525,5967.426600573032,59.674266005730324,0.5,H,H,Win,1246,1280
2526,2526,6027.100866578763,60.27100866578763,0.5,H,T,Lose,1246,1281
2527,2527,5966.829857912975,59.668298579129754,0.5,H,H,Win,1247,1281
2528,2528,6026.4981564921045,60.264981564921044,0.5,H,H,Win,1248,1281
2529,2529,6086.763138057026,60.86763138057026,0.5,H,T,Lose,1248,1282
2530,2530,6025.895506676456,60.25895506676456,0.5,H,H,Win,1249,1282
2531,2531,6086.15446174322,60.8615446174322,0.5,H,H,Win,1250,1282
2532,2532,6147.016006360653,61.47016006360653,0.5,H,H,Win,1251,1282
2533,2533,6208.486166424259,62.08486166424259,0.5,H,T,Lose,1251,1283
2534,2534,6146.4013047600165,61.46401304760017,0.5,H,H,Win,1252,1283
2535,2535,6207.8653178076165,62.078653178076166,0.5,H,H,Win,1253,1283
2536,2536,6269.943970985692,62.699439709856925,0.5,H,H,Win,1254,1283
2537,2537,6332.643410695549,63.326434106955496,0.5,H,T,Lose,1254,1284
2538,2538,6269.316976588594,62.69316976588594,0.5,H,T,Lose,1254,1285
2539,2539,6206.6238068227085,62.066238068227086,0.5,H,T,Lose,1254,1286
2540,2540,6144.5575687544815,61.44557568754482,0.5,H,T,Lose,1254,1287
2541,2541,6083.1119930669365,60.83111993066937,0.5,H,T,Lose,1254,1288
2542,2542,6022.2808731362675,60.222808731362676,0.5,H,T,Lose,1254,1289
2543,2543,5962.058064404905,59.62058064404905,0.5,H,H,Win,1255,1289
2544,2544,6021.678645048954,60.21678645048954,0.5,H,T,Lose,1255,1290
2545,2545,5961.4618585984645,59.614618585984644,0.5,H,H,Win,1256,1290
2546,2546,6021.076477184449,60.21076477184449,0.5,H,H,Win,1257,1290
2547,2547,6081.287241956294,60.812872419562936,0.5,H,T,Lose,1257,1291
2548,2548,6020.474369536731,60.204743695367306,0.5,H,T,Lose,1257,1292
2549,2549,5960.269625841363,59.60269625841364,0.5,H,H,Win,1258,1292
2550,2550,6019.872322099777,60.19872322099777,0.5,H,T,Lose,1258,1293
2551,2551,5959.67359887878,59.5967359887878,0.5,H,H,Win,1259,1293
2552,2552,6019.270334867568,60.19270334867568,0.5,H,T,Lose,1259,1294
2553,2553,5959.077631518892,59.590776315188926,0.5,H,H,Win,1260,1294
2554,2554,6018.668407834081,60.18668407834082,0.5,H,T,Lose,1260,1295
2555,2555,5958.481723755741,59.58481723755741,0.5,H,H,Win,1261,1295
2556,2556,6018.066540993298,60.180665409932985,0.5,H,T,Lose,1261,1296
2557,2557,5957.885875583365,59.57885875583366,0.5,H,T,Lose,1261,1297
2558,2558,5898.307016827532,58.98307016827532,0.5,H,H,Win,1262,1297
2559,2559,5957.290086995807,59.57290086995807,0.5,H,T,Lose,1262,1298
2560,2560,5897.7171861258485,58.97717186125848,0.5,H,T,Lose,1262,1299
2561,2561,5838.74001426459,58.3874001426459,0.5,H,H,Win,1263,1299
2562,2562,5897.127414407236,58.97127414407236,0.5,H,T,Lose,1263,1300
2563,2563,5838.156140263163,58.38156140263163,0.5,H,T,Lose,1263,1301
2564,2564,5779.774578860532,57.79774578860532,0.5,H,H,Win,1264,1301
2565,2565,5837.572324649137,58.37572324649137,0.5,H,H,Win,1265,1301
2566,2566,5895.948047895628,58.95948047895629,0.5,H,T,Lose,1265,1302
2567,2567,5836.988567416672,58.36988567416672,0.5,H,H,Win,1266,1302
2568,2568,5895.358453090838,58.95358453090839,0.5,H,H,Win,1267,1302
2569,2569,5954.312037621747,59.543120376217466,0.5,H,T,Lose,1267,1303
2570,2570,5894.768917245529,58.94768917245529,0.5,H,H,Win,1268,1303
2571,2571,5953.716606417985,59.53716606417985,0.5,H,T,Lose,1268,1304
2572,2572,5894.179440353805,58.941794403538054,0.5,H,H,Win,1269,1304
2573,2573,5953.121234757343,59.53121234757343,0.5,H,T,Lose,1269,1305
2574,2574,5893.5900224097695,58.93590022409769,0.5,H,H,Win,1270,1305
2575,2575,5952.525922633868,59.525259226338676,0.5,H,H,Win,1271,1305
2576,2576,6012.051181860206,60.12051181860206,0.5,H,T,Lose,1271,1306
2577,2577,5951.930670041605,59.519306700416045,0.5,H,T,Lose,1271,1307
2578,2578,5892.411363341189,58.92411363341189,0.5,H,H,Win,1272,1307
2579,2579,5951.335476974601,59.51335476974601,0.5,H,H,Win,1273,1307
2580,2580,6010.848831744347,60.108488317443474,0.5,H,H,Win,1274,1307
2581,2581,6070.957320061791,60.70957320061791,0.5,H,H,Win,1275,1307
2582,2582,6131.666893262409,61.31666893262409,0.5,H,H,Win,1276,1307
2583,2583,6192.983562195033,61.92983562195033,0.5,H,T,Lose,1276,1308
2584,2584,6131.053726573083,61.31053726573083,0.5,H,H,Win,1277,1308
2585,2585,6192.364263838814,61.92364263838814,0.5,H,T,Lose,1277,1309
2586,2586,6130.440621200426,61.30440621200426,0.5,H,T,Lose,1277,1310
2587,2587,6069.136214988422,60.69136214988422,0.5,H,T,Lose,1277,1311
2588,2588,6008.444852838537,60.08444852838537,0.5,H,T,Lose,1277,1312
2589,2589,5948.360404310152,59.48360404310152,0.5,H,H,Win,1278,1312
2590,2590,6007.844008353254,60.07844008353254,0.5,H,T,Lose,1278,1313
2591,2591,5947.765568269721,59.47765568269722,0.5,H,T,Lose,1278,1314
2592,2592,5888.287912587024,58.88287912587024,0.5,H,H,Win,1279,1314
2593,2593,5947.170791712894,59.471707917128946,0.5,H,H,Win,1280,1314
2594,2594,6006.642499630023,60.06642499630023,0.5,H,H,Win,1281,1314
2595,2595,6066.708924626323,60.66708924626323,0.5,H,T,Lose,1281,1315
2596,2596,6006.04183538006,60.0604183538006,0.5,H,T,Lose,1281,1316
2597,2597,5945.981417026259,59.45981417026259,0.5,H,H,Win,1282,1316
2598,2598,6005.441231196522,60.054412311965216,0.5,H,T,Lose,1282,1317
2599,2599,5945.386818884556,59.45386818884556,0.5,H,T,Lose,1282,1318
2600,2600,5885.932950695711,58.85932950695711,0.5,H,T,Lose,1282,1319
2601,2601,5827.073621188754,58.270736211887545,0.5,H,H,Win,1283,1319
2602,2602,5885.3443574006415,58.85344357400641,0.5,H,T,Lose,1283,1320
2603,2603,5826.490913826635,58.26490913826635,0.5,H,H,Win,1284,1320
2604,2604,5884.755822964901,58.84755822964901,0.5,H,T,Lose,1284,1321
2605,2605,5825.9082647352525,58.25908264735253,0.5,H,H,Win,1285,1321
2606,2606,5884.167347382605,58.84167347382605,0.5,H,H,Win,1286,1321
2607,2607,5943.009020856431,59.43009020856431,0.5,H,H,Win,1287,1321
2608,2608,6002.439111064995,60.02439111064995,0.5,H,H,Win,1288,1321
2609,2609,6062.463502175645,60.62463502175645,0.5,H,T,Lose,1288,1322
2610,2610,6001.838867153889,60.01838867153889,0.5,H,T,Lose,1288,1323
2611,2611,5941.82047848235,59.4182047848235,0.5,H,H,Win,1289,1323
2612,2612,6001.238683267174,60.01238683267174,0.5,H,T,Lose,1289,1324
2613,2613,5941.226296434502,59.41226296434502,0.5,H,H,Win,1290,1324
2614,2614,6000.638559398847,60.00638559398847,0.5,H,T,Lose,1290,1325
2615,2615,5940.632173804858,59.40632173804858,0.5,H,H,Win,1291,1325
2616,2616,6000.038495542907,60.00038495542907,0.5,H,T,Lose,1291,1326
2617,2617,5940.0381105874785,59.400381105874786,0.5,H,T,Lose,1291,1327
2618,2618,5880.637729481604,58.80637729481604,0.5,H,T,Lose,1291,1328
2619,2619,5821.831352186788,58.21831352186788,0.5,H,H,Win,1292,1328
2620,2620,5880.049665708655,58.800496657086555,0.5,H,T,Lose,1292,1329
2621,2621,5821.249169051569,58.21249169051569,0.5,H,T,Lose,1292,1330
2622,2622,5763.036677361053,57.63036677361053,0.5,H,T,Lose,1292,1331
2623,2623,5705.406310587443,57.054063105874434,0.5,H,H,Win,1293,1331
2624,2624,5762.460373693318,57.62460373693318,0.5,H,H,Win,1294,1331
2625,2625,5820.084977430251,58.200849774302505,0.5,H,H,Win,1295,1331
2626,2626,5878.285827204553,58.78285827204553,0.5,H,T,Lose,1295,1332
2627,2627,5819.502968932507,58.195029689325075,0.5,H,T,Lose,1295,1333
2628,2628,5761.307939243183,57.61307939243183,0.5,H,T,Lose,1295,1334
2629,2629,5703.694859850751,57.03694859850751,0.5,H,H,Win,1296,1334
2630,2630,5760.731808449258,57.60731808449258,0.5,H,T,Lose,1296,1335
2631,2631,5703.124490364766,57.03124490364766,0.5,H,H,Win,1297,1335
2632,2632,5760.155735268413,57.60155735268413,0.5,H,H,Win,1298,1335
2633,2633,5817.757292621097,58.17757292621097,0.5,H,H,Win,1299,1335
2634,2634,5875.934865547308,58.759348655473076,0.5,H,H,Win,1300,1335
2635,2635,5934.694214202781,59.346942142027814,0.5,H,H,Win,1301,1335
2636,2636,5994.041156344809,59.94041156344809,0.5,H,H,Win,1302,1335
2637,2637,6053.981567908257,60.539815679082565,0.5,H,H,Win,1303,1335
2638,2638,6114.521383587339,61.14521383587339,0.5,H,T,Lose,1303,1336
2639,2639,6053.376169751466,60.533761697514656,0.5,H,T,Lose,1303,1337
2640,2640,5992.842408053951,59.92842408053951,0.5,H,T,Lose,1303,1338
2641,2641,5932.913983973412,59.32913983973412,0.5,H,H,Win,1304,1338
2642,2642,5992.243123813146,59.92243123813146,0.5,H,T,Lose,1304,1339
2643,2643,5932.320692575015,59.32320692575015,0.5,H,T,Lose,1304,1340
2644,2644,5872.9974856492645,58.729974856492646,0.5,H,T,Lose,1304,1341
2645,2645,5814.267510792772,58.142675107927715,0.5,H,H,Win,1305,1341
2646,2646,5872.4101859007,58.724101859007,0.5,H,T,Lose,1305,1342
2647,2647,5813.686084041693,58.13686084041693,0.5,H,T,Lose,1305,1343
2648,2648,5755.549223201276,57.55549223201276,0.5,H,H,Win,1306,1343
2649,2649,5813.104715433288,58.13104715433288,0.5,H,H,Win,1307,1343
2650,2650,5871.235762587621,58.712357625876216,0.5,H,T,Lose,1307,1344
2651,2651,5812.523404961745,58.12523404961745,0.5,H,H,Win,1308,1344
2652,2652,5870.648639011362,58.706486390113625,0.5,H,T,Lose,1308,1345
2653,2653,5811.942152621249,58.11942152621249,0.5,H,T,Lose,1308,1346
2654,2654,5753.822731095037,57.53822731095037,0.5,H,T,Lose,1308,1347
2655,2655,5696.284503784086,56.962845037840864,0.5,H,H,Win,1309,1347
2656,2656,5753.247348821927,57.53247348821927,0.5,H,T,Lose,1309,1348
2657,2657,5695.714875333707,56.95714875333707,0.5,H,H,Win,1310,1348
2658,2658,5752.672024087044,57.52672024087044,0.5,H,H,Win,1311,1348
2659,2659,5810.198744327914,58.10198744327914,0.5,H,T,Lose,1311,1349
2660,2660,5752.0967568846345,57.520967568846345,0.5,H,H,Win,1312,1349
2661,2661,5809.617724453481,58.096177244534815,0.5,H,T,Lose,1312,1350
2662,2662,5751.521547208947,57.515215472089466,0.5,H,H,Win,1313,1350
2663,2663,5809.036762681036,58.090367626810355,0.5,H,T,Lose,1313,1351
2664,2664,5750.946395054225,57.50946395054225,0.5,H,H,Win,1314,1351
2665,2665,5808.455859004767,58.08455859004767,0.5,H,H,Win,1315,1351
2666,2666,5866.540417594815,58.665404175948154,0.5,H,H,Win,1316,1351
2667,2667,5925.205821770764,59.252058217707635,0.5,H,H,Win,1317,1351
2668,2668,5984.457879988471,59.844578799884715,0.5,H,H,Win,1318,1351
2669,2669,6044.302458788356,60.443024587883556,0.5,H,H,Win,1319,1351
2670,2670,6104.7454833762395,61.047454833762394,0.5,H,T,Lose,1319,1352
2671,2671,6043.698028542477,60.436980285424774,0.5,H,T,Lose,1319,1353
2672,2672,5983.261048257053,59.83261048257053,0.5,H,T,Lose,1319,1354
2673,2673,5923.4284377744825,59.23428437774483,0.5,H,T,Lose,1319,1355
2674,2674,5864.194153396737,58.641941533967376,0.5,H,T,Lose,1319,1356
2675,2675,5805.5522118627705,58.05552211862771,0.5,H,H,Win,1320,1356
2676,2676,5863.607733981398,58.63607733981399,0.5,H,H,Win,1321,1356
2677,2677,5922.243811321212,59.22243811321212,0.5,H,T,Lose,1321,1357
2678,2678,5863.021373208,58.63021373208,0.5,H,T,Lose,1321,1358
2679,2679,5804.39115947592,58.0439115947592,0.5,H,T,Lose,1321,1359
2680,2680,5746.347247881161,57.46347247881161,0.5,H,H,Win,1322,1359
2681,2681,5803.810720359973,58.03810720359973,0.5,H,T,Lose,1322,1360
2682,2682,5745.772613156373,57.45772613156373,0.5,H,T,Lose,1322,1361
2683,2683,5688.31488702481,56.8831488702481,0.5,H,H,Win,1323,1361
2684,2684,5745.198035895058,57.45198035895058,0.5,H,H,Win,1324,1361
2685,2685,5802.650016254009,58.02650016254009,0.5,H,T,Lose,1324,1362
2686,2686,5744.623516091468,57.44623516091468,0.5,H,H,Win,1325,1362
2687,2687,5802.069751252383,58.02069751252383,0.5,H,T,Lose,1325,1363
2688,2688,5744.049053739859,57.440490537398595,0.5,H,T,Lose,1325,1364
2689,2689,5686.608563202461,56.86608563202461,0.5,H,H,Win,1326,1364
2690,2690,5743.474648834485,57.43474648834486,0.5,H,T,Lose,1326,1365
2691,2691,5686.0399023461405,56.860399023461405,0.5,H,H,Win,1327,1365
2692,2692,5742.900301369602,57.42900301369602,0.5,H,H,Win,1328,1365
2693,2693,5800.329304383298,58.00329304383298,0.5,H,T,Lose,1328,1366
2694,2694,5742.326011339465,57.423260113394655,0.5,H,H,Win,1329,1366
2695,2695,5799.74927145286,57.9974927145286,0.5,H,T,Lose,1329,1367
2696,2696,5741.751778738331,57.41751778738331,0.5,H,H,Win,1330,1367
2697,2697,5799.169296525714,57.991692965257144,0.5,H,H,Win,1331,1367
2698,2698,5857.160989490972,58.57160989490972,0.5,H,T,Lose,1331,1368
2699,2699,5798.589379596062,57.98589379596062,0.5,H,T,Lose,1331,1369
2700,2700,5740.603485800101,57.406034858001014,0.5,H,T,Lose,1331,1370
2701,2701,5683.197450942101,56.83197450942101,0.5,H,T,Lose,1331,1371
2702,2702,5626.365476432679,56.263654764326795,0.5,H,T,Lose,1331,1372
2703,2703,5570.101821668352,55.70101821668352,0.5,H,H,Win,1332,1372
2704,2704,5625.802839885036,56.25802839885036,0.5,H,T,Lose,1332,1373
2705,2705,5569.544811486186,55.695448114861854,0.5,H,T,Lose,1332,1374
2706,2706,5513.849363371323,55.13849363371323,0.5,H,H,Win,1333,1374
2707,2707,5568.987857005037,55.68987857005037,0.5,H,T,Lose,1333,1375
2708,2708,5513.297978434986,55.132979784349864,0.5,H,H,Win,1334,1375
2709,2709,5568.430958219336,55.684309582193364,0.5,H,T,Lose,1334,1376
2710,2710,5512.746648637143,55.12746648637143,0.5,H,T,Lose,1334,1377
2711,2711,5457.619182150772,54.57619182150772,0.5,H,T,Lose,1334,1378
2712,2712,5403.042990329264,54.03042990329264,0.5,H,H,Win,1335,1378
